"mRNA_size" "ORF_size" "Fickett_score" "Hexamer_score" "coding_prob" "novel"
"MSTRG.18981.7" 2528 1854 0.9165 0.0289300495236 0.999999899186608 TRUE
"MSTRG.19002.3" 2504 1218 1.0772 0.0879297386723 0.999950219947783 TRUE
"MSTRG.19003.1" 2013 843 0.9735 0.11450704635 0.99610106297754 TRUE
"MSTRG.19003.2" 3289 981 0.8388 0.0565033520109 0.99797626043036 TRUE
"MSTRG.19004.10" 2970 1086 1.1038 0.236585234452 0.999917223262022 TRUE
"MSTRG.19014.5" 765 507 0.9404 0.226641568429 0.918251970883022 TRUE
"MSTRG.19031.18" 753 492 1.0086 0.0490111040863 0.803585626541309 TRUE
"MSTRG.19051.1" 6412 4116 0.993 0.0120847158107 1 TRUE
"MSTRG.19064.5" 1825 1533 0.7051 0.0397069830947 0.999993168216366 TRUE
"MSTRG.19066.7" 961 810 0.9772 0.0304249923611 0.991286679104985 TRUE
"MSTRG.19077.6" 1175 648 0.8914 0.0865852467077 0.950500191602407 TRUE
"MSTRG.19080.3" 3170 624 0.9827 -0.104395442631 0.84978638916067 TRUE
"MSTRG.19080.4" 2522 714 1.0087 -0.0693432169647 0.955963196945701 TRUE
"MSTRG.19085.6" 1446 1188 0.981 -0.028752723367 0.99981417964996 TRUE
"MSTRG.19120.5" 8599 1770 1.0468 0.318561550236 0.999999960385374 TRUE
"MSTRG.19120.6" 6738 1770 1.0468 0.318561550236 0.999999964228289 TRUE
"MSTRG.19121.4" 2210 1671 0.9134 0.10484355332 0.999999510577158 TRUE
"MSTRG.19124.2" 1045 762 0.8684 0.0668172564247 0.982678203235198 TRUE
"MSTRG.19125.4" 6123 2013 1.2131 0.138533829566 0.999999996165686 TRUE
"MSTRG.19129.2" 1986 1701 0.8378 0.0622202625028 0.99999941910735 TRUE
"MSTRG.19129.19" 1176 282 1.0592 0.116330282064 0.40592441890753 TRUE
"MSTRG.19136.6" 1649 1248 0.9003 0.0736720365219 0.999931870877999 TRUE
"MSTRG.19150.1" 3369 1125 0.8849 0.0753320058646 0.99969061458176 TRUE
"MSTRG.19210.2" 3185 432 1.0661 0.174384023183 0.826818967853277 TRUE
"MSTRG.19210.3" 3117 432 1.0661 0.174384023183 0.82735220284869 TRUE
"MSTRG.19213.5" 1182 933 1.0776 0.0792707751026 0.998819504566829 TRUE
"MSTRG.19217.1" 7026 3144 0.992 0.076942597133 1 TRUE
"MSTRG.19223.5" 2467 1200 0.9192 -0.0340140737457 0.999780481174017 TRUE
"MSTRG.19245.2" 3695 438 0.7175 0.0326766230666 0.387177597129711 TRUE
"MSTRG.19275.5" 1057 231 1.1396 0.216651636943 0.485263484633524 TRUE
"MSTRG.19315.5" 4272 3732 1.0211 0.0386228298353 1 TRUE
"MSTRG.19316.3" 1555 621 0.6174 0.218288109776 0.923211078380907 TRUE
"MSTRG.19316.5" 7734 621 0.6174 0.218288109776 0.895481273163013 TRUE
"MSTRG.19338.2" 3297 540 0.7245 0.120693783555 0.779375524991681 TRUE
"MSTRG.19338.3" 3388 858 0.7538 0.124977218619 0.99290864151044 TRUE
"MSTRG.19345.2" 11130 8532 1.0442 0.0349488190314 1 TRUE
"MSTRG.19363.3" 688 423 1.058 0.141353911837 0.797560037391102 TRUE
"MSTRG.19363.7" 5313 366 1.0259 0.134524997113 0.581204449298053 TRUE
"MSTRG.19373.1" 1060 294 1.1965 0.785156035311 0.98650288431907 TRUE
"MSTRG.19385.21" 707 306 1.1733 0.227419030489 0.727271505573682 TRUE
"MSTRG.19390.5" 1676 1443 1.0752 0.14573325026 0.999997278646619 TRUE
"MSTRG.19397.2" 2332 1248 0.7101 0.0141645696754 0.999804514437689 TRUE
"MSTRG.19401.6" 2683 1131 1.0314 0.243734602176 0.999939468021455 TRUE
"MSTRG.19428.8" 2189 1602 1.0986 0.362864101809 0.999999883268163 TRUE
"MSTRG.19434.6" 2826 945 1.1671 0.294090836737 0.999774476383345 TRUE
"MSTRG.19445.11" 1334 411 1.263 0.462811763598 0.979342513885758 TRUE
"MSTRG.19448.3" 863 249 0.8912 0.336236516756 0.505612747760123 TRUE
"MSTRG.19453.7" 604 537 0.8413 0.0869650637485 0.828364801557278 TRUE
"MSTRG.19472.5" 2572 2550 1.0806 0.48078090578 0.999999999998464 TRUE
"MSTRG.19472.16" 2516 2196 1.0773 0.495342377547 0.999999999925596 TRUE
"MSTRG.19479.5" 1878 1560 1.0166 0.173414485121 0.999999231058545 TRUE
"MSTRG.19513.14" 1993 1575 1.1093 0.295671497675 0.999999773654671 TRUE
"MSTRG.19514.5" 2839 1953 1.0685 0.291915344337 0.999999995933051 TRUE
"MSTRG.19516.6" 1410 1170 0.6418 0.159876449551 0.999767528767734 TRUE
"MSTRG.19519.3" 5693 4212 0.8752 0.209812855446 1 TRUE
"MSTRG.19524.10" 548 480 1.1303 0.267684752341 0.954013781631696 TRUE
"MSTRG.19561.21" 2270 1854 0.9749 0.0146052130437 0.999999911346359 TRUE
"MSTRG.19570.10" 922 705 1.0239 0.4870373579 0.998488894047399 TRUE
"MSTRG.19570.12" 1638 372 0.9039 0.19108117444 0.626912820950045 TRUE
"MSTRG.19570.13" 1024 327 0.9709 0.437660482781 0.855261886382899 TRUE
"MSTRG.19571.2" 2295 1152 1.2348 0.470879235399 0.999994143938865 TRUE
"MSTRG.19572.23" 2121 963 1.2389 0.42354982932 0.999936853912334 TRUE
"MSTRG.19616.1" 5710 3810 1.2326 0.325207207498 1 TRUE
"MSTRG.19623.4" 2135 1332 0.6927 0.201516370913 0.999974257164434 TRUE
"MSTRG.19623.5" 3634 903 0.7949 0.161996297173 0.996975696511427 TRUE
"MSTRG.19623.6" 2841 903 0.7949 0.161996297173 0.997104006295611 TRUE
"MSTRG.19630.5" 3990 2040 1.1474 0.329562160422 0.999999999007739 TRUE
"MSTRG.19630.6" 1310 1041 0.9253 0.306698903775 0.999848836636023 TRUE
"MSTRG.19647.2" 6075 2721 0.8775 0.0918751258008 0.99999999999414 TRUE
"MSTRG.19651.6" 1845 1713 1.0186 0.143258348129 0.999999834731459 TRUE
"MSTRG.19685.11" 4435 4434 1.106 0.380969625896 1 TRUE
"MSTRG.19685.20" 2057 705 1.0396 0.408953384681 0.997555465890196 TRUE
"MSTRG.19690.1" 7945 2649 1.3306 0.576810289926 0.999999999999839 TRUE
"MSTRG.19690.4" 7816 2649 1.3306 0.576810289926 0.99999999999984 TRUE
"MSTRG.19690.6" 7912 2649 1.3306 0.576810289926 0.99999999999984 TRUE
"MSTRG.19692.4" 5329 2712 0.9757 0.362685859849 0.999999999999143 TRUE
"MSTRG.19699.3" 4304 465 0.8944 -0.118011016858 0.378687512840959 TRUE
"MSTRG.19717.5" 2012 1518 0.9352 0.163998462161 0.999998262872556 TRUE
"MSTRG.19718.21" 3757 1521 1.0198 0.439278757131 0.999999740177316 TRUE
"MSTRG.19724.13" 3963 786 0.7873 0.361139879384 0.996506290559529 TRUE
"MSTRG.19756.7" 3447 489 1.1741 0.143730882476 0.91473501725802 TRUE
"MSTRG.19758.6" 3146 1992 0.934 0.0431148662938 0.999999980762998 TRUE
"MSTRG.19774.3" 2951 954 1.2959 0.377003740954 0.999920353305627 TRUE
"MSTRG.19783.2" 1922 993 0.9982 0.0870469662438 0.999211678926946 TRUE
"MSTRG.19807.1" 2292 768 0.94 0.346459480329 0.997479644733604 TRUE
"MSTRG.19830.1" 2586 1056 0.8743 0.32648576845 0.999855070366264 TRUE
"MSTRG.19830.11" 805 690 1.0554 0.377897634891 0.996915557508587 TRUE
"MSTRG.19833.9" 3378 2352 0.7597 0.151523901421 0.999999999672108 TRUE
"MSTRG.19844.3" 1422 1158 1.2592 0.406113215752 0.999992890808633 TRUE
"MSTRG.19849.9" 2869 594 1.1799 0.575352682835 0.998011684988463 TRUE
"MSTRG.19850.6" 2380 2160 0.8836 0.169490736523 0.999999998443973 TRUE
"MSTRG.19854.6" 12153 7284 0.8413 0.127136375248 1 TRUE
"MSTRG.19858.9" 974 561 1.101 0.416364419698 0.991132176094447 TRUE
"MSTRG.19858.14" 1718 1167 0.7125 0.254695355217 0.999892204006595 TRUE
"MSTRG.19868.4" 2714 1056 0.7942 0.341756155547 0.99982466653156 TRUE
"MSTRG.19871.7" 2475 1209 1.3051 0.624620362291 0.999999035005947 TRUE
"MSTRG.19871.10" 2504 609 1.2853 0.628995950445 0.999171580313615 TRUE
"MSTRG.19874.1" 5443 519 1.1353 0.549459078024 0.992806673728378 TRUE
"MSTRG.19893.11" 1228 747 1.108 0.132484070939 0.993848512616785 TRUE
"MSTRG.19899.2" 6303 960 0.8627 0.246158420677 0.999119239315987 TRUE
"MSTRG.19900.3" 2313 1011 0.9198 0.28693775817 0.999743337661576 TRUE
"MSTRG.19900.8" 1872 741 1.315 0.589782750768 0.999790595077029 TRUE
"MSTRG.19902.2" 2413 762 0.6374 0.340949827054 0.992080866178903 TRUE
"MSTRG.19926.5" 3585 1002 1.2454 0.520434621 0.99997597468766 TRUE
"MSTRG.19926.6" 2122 936 1.2454 0.549772870247 0.999961168249877 TRUE
"MSTRG.19926.7" 2280 1371 1.192 0.475923990616 0.999999432517659 TRUE
"MSTRG.19934.3" 503 294 1.1135 0.087249485552 0.450420134663576 TRUE
"MSTRG.19951.4" 1843 927 1.0943 0.309449244599 0.999694001314583 TRUE
"MSTRG.19957.2" 4351 729 0.681 0.0131496318288 0.925268095371052 TRUE
"MSTRG.19963.8" 3971 2016 1.0363 0.25491875566 0.999999997008922 TRUE
"MSTRG.19968.6" 1497 1317 1.2895 0.719294460237 0.999999837694399 TRUE
"MSTRG.19968.4" 1516 1338 1.2799 0.752634665119 0.999999891542979 TRUE
"MSTRG.19968.5" 1612 1338 1.2895 0.726149786878 0.999999876128779 TRUE
"MSTRG.19968.7" 1619 1122 1.2799 0.772189396448 0.999998914381401 TRUE
"MSTRG.19984.2" 1075 489 1.1705 0.276220918692 0.964239875006986 TRUE
"MSTRG.19984.10" 3210 1239 1.1325 0.253863073203 0.999987647471272 TRUE
"MSTRG.20011.7" 7951 6615 1.1826 0.349292864101 1 TRUE
"MSTRG.20021.4" 5306 1080 0.9764 0.237890316955 0.99984513751267 TRUE
"MSTRG.20031.1" 1526 1182 0.9129 0.0890970972014 0.99987653433213 TRUE
"MSTRG.20044.2" 5653 1767 1.2477 0.394442175584 0.99999998899634 TRUE
"MSTRG.20048.1" 2032 636 0.5323 0.107364865481 0.840505390988925 TRUE
"MSTRG.20050.1" 639 360 0.9794 0.0254210082876 0.42421540644886 TRUE
"MSTRG.20050.2" 597 360 0.9794 0.0254210082876 0.424778006471297 TRUE
"MSTRG.20050.3" 531 360 0.9794 0.0254210082876 0.425662485567548 TRUE
"MSTRG.20050.4" 489 360 0.9794 0.0254210082876 0.426225584081907 TRUE
"MSTRG.20071.2" 4327 1335 1.1297 0.288019365033 0.999996317956129 TRUE
"MSTRG.20078.3" 5502 1512 1.1089 0.0233292887836 0.999997097519413 TRUE
"MSTRG.20081.2" 6911 5289 0.9521 0.240290932158 1 TRUE
"MSTRG.20088.2" 5576 747 0.7719 0.119324978209 0.973610311792432 TRUE
"MSTRG.20091.4" 4386 1023 0.9855 0.21826454685 0.99969589461117 TRUE
"MSTRG.20100.2" 3928 1131 1.2082 0.592089345976 0.999995744889495 TRUE
"MSTRG.20117.2" 3739 483 1.0264 0.107807571952 0.826725180218593 TRUE
"MSTRG.20117.3" 2156 483 1.0264 0.107807571952 0.83880877343632 TRUE
"MSTRG.20122.1" 691 285 1.0969 0.335472783788 0.757512982961915 TRUE
"MSTRG.20145.2" 1673 393 1.2116 0.566361572948 0.983536670727097 TRUE
"MSTRG.20158.1" 826 381 1.2999 0.737728833548 0.995257781354763 TRUE
"MSTRG.20174.1" 1337 588 1.0804 0.145837246071 0.9639433252388 TRUE
"MSTRG.20179.2" 2557 651 0.8296 0.179780410542 0.963219201301171 TRUE
"MSTRG.20179.1" 3648 1542 1.1396 0.333807391816 0.999999743754206 TRUE
"MSTRG.20189.8" 307 264 1.2672 0.761122110709 0.983620573034222 TRUE
"MSTRG.20189.10" 819 729 1.0505 0.510053615415 0.999087965356557 TRUE
"MSTRG.20217.7" 3186 1467 1.0114 0.387225713705 0.99999934955233 TRUE
"MSTRG.20219.3" 3291 1065 1.0707 0.407391915485 0.999957634612361 TRUE
"MSTRG.20222.2" 3673 2541 1.1964 0.534891878661 0.999999999999128 TRUE
"MSTRG.20234.2" 2812 897 1.2905 0.557943407469 0.999949177651756 TRUE
"MSTRG.20245.2" 3417 1038 0.8245 0.273290268045 0.999695853779089 TRUE
"MSTRG.20248.1" 1396 738 0.9044 0.459350186625 0.998086028275553 TRUE
"MSTRG.20248.8" 1550 1134 0.9543 0.436072608302 0.999977665347575 TRUE
"MSTRG.20261.1" 4121 873 1.3078 0.355265144493 0.99976985486342 TRUE
"MSTRG.20274.11" 1073 333 1.1786 0.459509880632 0.93640344894837 TRUE
"MSTRG.20278.9" 1776 663 0.8964 0.344040286762 0.990709484226507 TRUE
"MSTRG.20291.1" 3537 3159 1.1103 0.516207449662 1 TRUE
"MSTRG.20293.1" 1732 1380 1.2148 0.538764741455 0.999999685639152 TRUE
"MSTRG.20301.15" 2653 1869 0.9203 0.313637603999 0.999999984947792 TRUE
"MSTRG.20319.20" 4575 1845 1.2051 0.264798954326 0.999999988976487 TRUE
"MSTRG.20321.4" 1966 1326 0.9626 0.316755176111 0.999994654018115 TRUE
"MSTRG.20321.3" 1923 1215 0.9305 0.343067569013 0.999982419223832 TRUE
"MSTRG.20323.3" 2431 1245 1.0923 0.172048024074 0.999979114308327 TRUE
"MSTRG.20323.4" 2249 849 1.0353 0.0981530717479 0.996701968833877 TRUE
"MSTRG.20331.5" 603 471 1.2332 0.376823337887 0.981027819711935 TRUE
"MSTRG.20333.1" 6050 1905 0.856 0.294795313702 0.999999983037273 TRUE
"MSTRG.20352.1" 1805 1056 0.6641 0.0758893831646 0.998690314171541 TRUE
"MSTRG.20352.3" 2159 1056 0.6641 0.0758893831646 0.998664678768348 TRUE
"MSTRG.20357.12" 905 519 1.1667 0.259548340968 0.971396048351175 TRUE
"MSTRG.20357.13" 570 513 1.0718 0.268632845856 0.961000340966141 TRUE
"MSTRG.20387.9" 7666 462 1.2115 0.165083248286 0.890704995089121 TRUE
"MSTRG.20394.2" 5342 1260 1.1493 0.209535013482 0.999986443065294 TRUE
"MSTRG.20396.1" 3568 1398 0.941 0.156271387016 0.999992559195993 TRUE
"MSTRG.20405.2" 2638 681 1.2245 0.46415636966 0.998750120224546 TRUE
"MSTRG.20405.3" 2652 681 1.2245 0.46415636966 0.998749161601704 TRUE
"MSTRG.20405.4" 3154 741 1.2067 0.572464778153 0.99963757080237 TRUE
"MSTRG.20410.4" 1616 1197 0.9969 0.183451745089 0.999955698098592 TRUE
"MSTRG.20411.3" 4737 2127 1.0521 0.37934410953 0.999999999598973 TRUE
"MSTRG.20418.2" 6309 351 1.0901 0.253523839114 0.7405283830971 TRUE
"MSTRG.20439.8" 1589 699 1.2068 0.44152863471 0.998823494759595 TRUE
"MSTRG.20442.1" 1356 936 1.1448 0.389490515348 0.99986070976173 TRUE
"MSTRG.20455.8" 2635 750 1.1612 0.294767155062 0.997993739939168 TRUE
"MSTRG.20463.2" 2111 318 0.8875 0.166973426911 0.422161153018626 TRUE
"MSTRG.20474.11" 1521 672 1.3306 0.47195481339 0.999139452863575 TRUE
"MSTRG.20479.2" 1831 1257 0.9453 0.185858809654 0.999973027119241 TRUE
"MSTRG.20495.3" 2741 1089 1.2488 0.526837731908 0.999991760579758 TRUE
"MSTRG.20496.1" 1051 378 1.23 0.0999302267424 0.766616046642554 TRUE
"MSTRG.20504.2" 4610 1218 1.2937 0.37952126423 0.999995485184877 TRUE
"MSTRG.20511.1" 1708 807 1.0006 0.072916588292 0.993294791443791 TRUE
"MSTRG.20512.1" 629 417 0.8917 0.184241547242 0.729918991506192 TRUE
"MSTRG.20515.2" 7213 1002 1.1981 0.29592972114 0.999865261763279 TRUE
"MSTRG.20521.1" 1385 669 1.1332 0.192287867575 0.99056086893997 TRUE
"MSTRG.20524.6" 1671 1302 0.8562 0.14479157561 0.99997181031457 TRUE
"MSTRG.20528.8" 1979 1662 0.9619 0.211250919216 0.999999762930249 TRUE
"MSTRG.20528.7" 2367 1494 0.9557 0.189109195867 0.999998146344613 TRUE
"MSTRG.20579.2" 8207 759 1.085 0.091764724407 0.989122223541745 TRUE
"MSTRG.20585.1" 4911 852 0.67 -0.0150526966701 0.97472929156047 TRUE
"MSTRG.20627.4" 2520 2217 0.9088 0.0102918648579 0.99999999800369 TRUE
"MSTRG.20629.2" 4415 1596 0.8674 0.0319086613281 0.999997668253229 TRUE
"MSTRG.20653.118" 1601 732 1.0396 0.119630194195 0.989877638214088 TRUE
"MSTRG.20669.1" 2344 1242 0.9937 0.105433518681 0.999954761015466 TRUE
"MSTRG.20675.2" 4702 753 0.9706 0.070129656438 0.98384929507196 TRUE
"MSTRG.20686.2" 6088 5892 1.0112 0.0174865348704 1 TRUE
"MSTRG.20709.4" 5474 633 0.6107 -0.0276449457909 0.70903086167669 TRUE
"MSTRG.20772.1" 791 645 1.0887 0.222179428731 0.988404337931892 TRUE
"MSTRG.20791.5" 4121 909 0.8323 0.0315138092249 0.994378894939257 TRUE
"MSTRG.20813.1" 3561 801 0.7732 -0.0850587077075 0.956348701787605 TRUE
"MSTRG.20842.14" 732 528 0.961 0.23116089526 0.94013997766984 TRUE
"MSTRG.20842.13" 1129 348 0.9336 0.196919664854 0.602575366107722 TRUE
"MSTRG.20845.9" 3186 759 0.7862 0.238448930972 0.990486740110206 TRUE
"MSTRG.20845.11" 3521 528 0.7719 0.214527628574 0.863927432925484 TRUE
"MSTRG.20845.12" 3548 462 0.8504 0.244551200266 0.826528104109459 TRUE
"MSTRG.20863.3" 11428 2835 1.0958 0.551369839917 1 TRUE
"MSTRG.20863.8" 6055 2835 1.0958 0.551369839917 1 TRUE
"MSTRG.20881.1" 2296 651 0.8817 0.373846812544 0.990404907123492 TRUE
"MSTRG.20881.2" 2201 537 0.896 0.370704635448 0.967607104274106 TRUE
"MSTRG.20898.5" 1369 561 1.0358 -0.0829653561406 0.808444399840357 TRUE
"MSTRG.20913.8" 3233 2316 1.0109 0.262014667759 0.999999999895302 TRUE
"MSTRG.20929.4" 7641 618 1.014 0.255688485324 0.976191919356036 TRUE
"MSTRG.20935.1" 5569 555 0.9054 0.140052360782 0.88557703745535 TRUE
"MSTRG.20955.6" 2372 2250 0.7348 0.0513552128506 0.999999998056265 TRUE
"MSTRG.20955.15" 4399 639 0.6753 -0.060455830774 0.738914448972911 TRUE
"MSTRG.20983.7" 4516 2082 0.8974 0.0303627918696 0.999999990713139 TRUE
"MSTRG.20983.10" 4410 2082 0.8974 0.0303627918696 0.999999990766959 TRUE
"MSTRG.20983.9" 4261 2082 0.8974 0.0303627918696 0.999999990842084 TRUE
"MSTRG.21000.2" 1991 858 0.9217 0.183432913799 0.997405765216719 TRUE
"MSTRG.21041.1" 4812 4050 1.0141 0.0472294408019 1 TRUE
"MSTRG.21041.5" 5662 3816 0.981 0.0403612612824 1 TRUE
"MSTRG.21063.6" 7855 4332 1.0549 0.337732143991 1 TRUE
"MSTRG.21063.7" 8327 3780 1.2065 0.328303746366 1 TRUE
"MSTRG.21085.2" 3109 1278 0.9939 0.0961823095001 0.999966665091929 TRUE
"MSTRG.21095.7" 338 180 0.9338 0.376917008459 0.418968061336741 TRUE
"MSTRG.21115.9" 7364 4917 1.0533 0.29403941663 1 TRUE
"MSTRG.21115.8" 7629 5652 1.0584 0.290711646375 1 TRUE
"MSTRG.21129.2" 805 567 0.7662 0.0937825977934 0.843061244952095 TRUE
"MSTRG.21133.4" 2092 1209 1.2833 0.549470214276 0.999998392716047 TRUE
"MSTRG.21133.3" 2105 1209 1.2833 0.549470214276 0.999998391569958 TRUE
"MSTRG.21141.19" 4316 2751 0.9481 0.278494196121 0.999999999999039 TRUE
"MSTRG.21144.4" 1245 585 1.186 0.523779693712 0.997308339487054 TRUE
"MSTRG.21155.5" 3788 3702 1.3094 0.613809728461 1 TRUE
"MSTRG.21156.2" 9948 696 0.7267 -0.0130794116863 0.862766286513433 TRUE
"MSTRG.21156.3" 8777 696 0.7267 -0.0130794116863 0.870192950438172 TRUE
"MSTRG.21160.28" 1557 279 0.9446 0.234088686449 0.471095045907366 TRUE
"MSTRG.21160.29" 1476 279 0.9446 0.234088686449 0.472201808829684 TRUE
"MSTRG.21163.1" 782 540 1.208 0.522031624674 0.99593823182196 TRUE
"MSTRG.21166.5" 3344 1263 1.1603 0.39169373598 0.999996254768541 TRUE
"MSTRG.21166.9" 2034 1086 1.2362 0.42552498293 0.999984169346177 TRUE
"MSTRG.21175.2" 10629 1665 1.3204 0.472196034684 0.999999978027658 TRUE
"MSTRG.21185.3" 4255 2574 1.2317 0.53304404954 0.999999999999443 TRUE
"MSTRG.21185.9" 3163 2679 1.0765 0.495937132655 0.999999999999653 TRUE
"MSTRG.21185.10" 3493 2679 1.0765 0.495937132655 0.999999999999647 TRUE
"MSTRG.21192.1" 541 225 1.2802 0.187496783916 0.552296846120928 TRUE
"MSTRG.21195.2" 2252 432 0.8571 0.474313072185 0.937847695258023 TRUE
"MSTRG.21205.4" 1022 747 0.9048 0.169438797003 0.99024307111616 TRUE
"MSTRG.21216.11" 1701 954 0.9405 0.134559328641 0.998898550099284 TRUE
"MSTRG.21222.2" 4391 582 0.9186 0.204927691638 0.945431465739438 TRUE
"MSTRG.21226.4" 1984 1092 0.8788 -0.0166182401163 0.999260169634773 TRUE
"MSTRG.21233.10" 2176 414 0.7843 0.232889186606 0.690146751832118 TRUE
"MSTRG.21257.1" 1667 528 0.9563 0.156413340314 0.903170720431067 TRUE
"MSTRG.21274.3" 2857 1362 0.8283 0.323543908403 0.99999427869378 TRUE
"MSTRG.21283.3" 901 657 1.1139 0.200565305872 0.989327882960356 TRUE
"MSTRG.21290.1" 5567 1401 1.0109 0.223313737535 0.999995799356227 TRUE
"MSTRG.21295.6" 1327 546 0.9939 0.133303008232 0.920000894348746 TRUE
"MSTRG.21303.1" 4727 318 1.0822 0.195853654496 0.59605894104579 TRUE
"MSTRG.21306.47" 3411 906 0.9863 0.0870999278084 0.997645648469214 TRUE
"MSTRG.21363.26" 2409 2220 0.9884 0.210917993623 0.999999999568375 TRUE
"MSTRG.21364.1" 2987 276 1.0112 0.174406713379 0.410885436843663 TRUE
"MSTRG.21365.4" 6597 1665 0.8997 0.11041309114 0.999999325260239 TRUE
"MSTRG.21367.1" 10227 456 0.6893 0.152056051666 0.502812025335787 TRUE
"MSTRG.21387.5" 1233 1209 1.0676 0.161376671271 0.999966011355027 TRUE
"MSTRG.21387.9" 1339 1050 1.0946 0.151119658616 0.999803687510353 TRUE
"MSTRG.21397.11" 2680 1272 0.8684 0.0365928088736 0.999922954896335 TRUE
"MSTRG.21399.14" 2473 651 1.0728 0.3009530764 0.992182728493572 TRUE
"MSTRG.21412.1" 1067 792 0.4556 0.0783189038053 0.953449460026439 TRUE
"MSTRG.21415.17" 2775 2181 0.9845 0.0834472125141 0.999999998503444 TRUE
"MSTRG.21417.20" 1153 471 1.1028 0.0744294705337 0.836299678552111 TRUE
"MSTRG.21419.1" 633 408 0.8195 0.172434920573 0.639402193036111 TRUE
"MSTRG.21431.4" 1289 441 1.0669 0.226815431648 0.889812246793201 TRUE
"MSTRG.21431.6" 2509 441 1.0669 0.226815431648 0.883080486118035 TRUE
"MSTRG.21431.5" 2964 441 1.0669 0.226815431648 0.880479878064605 TRUE
"MSTRG.21431.14" 469 264 1.1851 0.247976694638 0.665835859037302 TRUE
"MSTRG.21441.18" 978 768 1.1227 0.591072906987 0.999716229183364 TRUE
"MSTRG.21447.6" 1920 1128 1.2608 0.374051630034 0.999987653572077 TRUE
"MSTRG.21448.1" 2496 507 1.3306 0.531533689044 0.996006844134234 TRUE
"MSTRG.21467.1" 2278 843 1.0802 0.179258376497 0.998147484139542 TRUE
"MSTRG.21470.11" 1770 1329 1.1146 0.31126818471 0.999996868964215 TRUE
"MSTRG.21484.2" 3169 582 0.927 0.0646256457635 0.890587137941035 TRUE
"MSTRG.21485.15" 2220 441 0.7798 0.0947289144897 0.561328878194345 TRUE
"MSTRG.21487.4" 1464 519 0.939 0.0312169053236 0.789853078010633 TRUE
"MSTRG.21487.5" 2453 906 0.9788 0.10937930145 0.997996801262935 TRUE
"MSTRG.21515.7" 1487 1128 1.0867 0.331615497535 0.99997157482648 TRUE
"MSTRG.21545.2" 1439 459 1.1452 0.250392990419 0.936729135559963 TRUE
"MSTRG.21548.5" 1261 408 1.1979 0.350516617431 0.948990854987396 TRUE
"MSTRG.21549.2" 4095 1593 0.9771 0.156134815598 0.999999236129039 TRUE
"MSTRG.21573.5" 1622 1053 1.0904 0.225226074698 0.99987522488831 TRUE
"MSTRG.21573.16" 3411 1029 1.0513 0.172098255064 0.999715670792443 TRUE
"MSTRG.21576.13" 1655 240 1.2009 0.286621202488 0.655847680811166 TRUE
"MSTRG.21592.2" 5268 2523 0.9104 0.247682284185 0.999999999982182 TRUE
"MSTRG.21595.2" 7265 3012 1.2862 0.451221530884 1 TRUE
"MSTRG.21598.8" 2525 2133 1.2895 0.678466218022 0.999999999976142 TRUE
"MSTRG.21598.7" 2536 1347 1.315 0.638655833436 0.999999816493367 TRUE
"MSTRG.21616.1" 2160 1251 0.8029 0.281574943531 0.999973155968874 TRUE
"MSTRG.21634.4" 4602 2112 0.796 -0.0388442403879 0.999999985600521 TRUE
"MSTRG.21640.2" 7331 3240 0.9459 0.0928943179169 1 TRUE
"MSTRG.21644.34" 3997 1101 1.0268 0.0403800318039 0.999682503698885 TRUE
"MSTRG.21644.36" 1553 756 1.0328 0.100873208813 0.991134742261948 TRUE
"MSTRG.21652.5" 2315 2022 0.8902 -0.00514962244045 0.999999979518856 TRUE
"MSTRG.21695.2" 1093 561 0.718 0.224815810625 0.902670704442266 TRUE
"MSTRG.21703.1" 10991 2862 1.0933 0.231050121686 0.999999999999676 TRUE
"MSTRG.21703.6" 4385 3945 1.0272 0.217339935505 1 TRUE
"MSTRG.21708.8" 1213 1194 1.0931 0.163674262883 0.999963733313918 TRUE
"MSTRG.21718.23" 410 195 0.9948 0.30752025236 0.407578945424007 TRUE
"MSTRG.21719.3" 957 459 0.7421 0.0990002637449 0.601843189449402 TRUE
"MSTRG.21721.23" 1222 267 1.1441 0.363689951877 0.776004504878645 TRUE
"MSTRG.21721.25" 887 267 1.1441 0.363689951877 0.779181147334135 TRUE
"MSTRG.21734.5" 1169 378 1.1382 0.431935060807 0.946903079130241 TRUE
"MSTRG.21738.6" 15831 9759 1.2674 0.408085607517 1 TRUE
"MSTRG.21742.3" 5272 675 0.648 -0.0436081330245 0.802715960220589 TRUE
"MSTRG.21746.28" 1822 507 1.0849 0.0522635422814 0.858248175624843 TRUE
"MSTRG.21747.2" 2770 546 1.1075 0.559027940327 0.995218711587661 TRUE
"MSTRG.21754.5" 4644 2301 0.9074 0.192900495286 0.999999999709255 TRUE
"MSTRG.21756.16" 3843 1794 0.8335 0.141416892197 0.999999857383803 TRUE
"MSTRG.21758.2" 3828 729 0.781 0.0978307888465 0.967811832520053 TRUE
"MSTRG.21761.3" 1904 765 1.1016 0.33090746599 0.998392123347192 TRUE
"MSTRG.21773.8" 383 126 1.0978 0.396903258974 0.438561402272589 TRUE
"MSTRG.21774.8" 1846 579 1.1961 0.423151840769 0.994722440872934 TRUE
"MSTRG.21780.5" 3596 489 0.9133 0.290129490434 0.913256875781378 TRUE
"MSTRG.21780.8" 4587 489 0.9133 0.290129490434 0.908854529622196 TRUE
"MSTRG.21780.16" 5602 876 0.9554 0.153708579278 0.997243532852594 TRUE
